student_id,name,attendance,total_classes,section,branch,semester,subject,week,attendance_percentage,phone_number
STU007,Ravi Singh,1,1,A,MECH,5,Code Lab,Week 5,100.0,6049203558
STU007,Ravi Singh,0,2,A,MECH,5,Code Lab,Week 6,0.0,6049203558
STU007,Ravi Singh,2,3,A,MECH,5,Code Lab,Week 7,66.67,6049203558
STU007,Ravi Singh,1,2,A,MECH,5,Code Lab,Week 8,50.0,6049203558
STU007,Ravi Singh,1,1,A,MECH,5,Communication Skills,Week 1,100.0,6049203558
STU007,Ravi Singh,0,2,A,MECH,5,Communication Skills,Week 2,0.0,6049203558
STU007,Ravi Singh,3,3,A,MECH,5,Communication Skills,Week 3,100.0,6049203558
STU007,Ravi Singh,1,1,A,MECH,5,Communication Skills,Week 4,100.0,6049203558
STU007,Ravi Singh,0,2,A,MECH,5,Communication Skills,Week 5,0.0,6049203558
STU007,Ravi Singh,3,3,A,MECH,5,Communication Skills,Week 6,100.0,6049203558
STU007,Ravi Singh,1,2,A,MECH,5,Communication Skills,Week 7,50.0,6049203558
STU007,Ravi Singh,1,1,A,MECH,5,Communication Skills,Week 8,100.0,6049203558
STU008,Riya Verma,5,5,A,AI&DS,4,Maths,Week 1,100.0,8486845604
STU008,Riya Verma,4,5,A,AI&DS,4,Maths,Week 2,80.0,8486845604
STU008,Riya Verma,3,5,A,AI&DS,4,Maths,Week 3,60.0,8486845604
STU008,Riya Verma,4,5,A,AI&DS,4,Maths,Week 4,80.0,8486845604
STU008,Riya Verma,1,5,A,AI&DS,4,Maths,Week 5,20.0,8486845604
STU008,Riya Verma,3,4,A,AI&DS,4,Maths,Week 6,75.0,8486845604
STU008,Riya Verma,2,4,A,AI&DS,4,Maths,Week 7,50.0,8486845604
STU008,Riya Verma,3,5,A,AI&DS,4,Maths,Week 8,60.0,8486845604
STU008,Riya Verma,3,3,A,AI&DS,4,Python,Week 1,100.0,8486845604
STU008,Riya Verma,2,3,A,AI&DS,4,Python,Week 2,66.67,8486845604
STU008,Riya Verma,3,4,A,AI&DS,4,Python,Week 3,75.0,8486845604
STU008,Riya Verma,3,3,A,AI&DS,4,Python,Week 4,100.0,8486845604
STU008,Riya Verma,3,3,A,AI&DS,4,Python,Week 5,100.0,8486845604
STU008,Riya Verma,2,3,A,AI&DS,4,Python,Week 6,66.67,8486845604
STU008,Riya Verma,1,3,A,AI&DS,4,Python,Week 7,33.33,8486845604
STU008,Riya Verma,2,4,A,AI&DS,4,Python,Week 8,50.0,8486845604
STU008,Riya Verma,3,3,A,AI&DS,4,AI,Week 1,100.0,8486845604
STU008,Riya Verma,3,3,A,AI&DS,4,AI,Week 2,100.0,8486845604
STU008,Riya Verma,3,3,A,AI&DS,4,AI,Week 3,100.0,8486845604
STU008,Riya Verma,4,4,A,AI&DS,4,AI,Week 4,100.0,8486845604
STU008,Riya Verma,3,3,A,AI&DS,4,AI,Week 5,100.0,8486845604
STU008,Riya Verma,3,3,A,AI&DS,4,AI,Week 6,100.0,8486845604
STU008,Riya Verma,2,3,A,AI&DS,4,AI,Week 7,66.67,8486845604
STU008,Riya Verma,0,3,A,AI&DS,4,AI,Week 8,0.0,8486845604
STU008,Riya Verma,4,4,A,AI&DS,4,DSA,Week 1,100.0,8486845604
STU008,Riya Verma,4,4,A,AI&DS,4,DSA,Week 2,100.0,8486845604
STU008,Riya Verma,1,4,A,AI&DS,4,DSA,Week 3,25.0,8486845604
STU008,Riya Verma,3,3,A,AI&DS,4,DSA,Week 4,100.0,8486845604
STU008,Riya Verma,3,3,A,AI&DS,4,DSA,Week 5,100.0,8486845604
STU008,Riya Verma,2,5,A,AI&DS,4,DSA,Week 6,40.0,8486845604
STU008,Riya Verma,1,4,A,AI&DS,4,DSA,Week 7,25.0,8486845604
STU008,Riya Verma,2,4,A,AI&DS,4,DSA,Week 8,50.0,8486845604
STU008,Riya Verma,2,2,A,AI&DS,4,Code Lab,Week 1,100.0,8486845604
STU008,Riya Verma,1,1,A,AI&DS,4,Code Lab,Week 2,100.0,8486845604
STU008,Riya Verma,2,2,A,AI&DS,4,Code Lab,Week 3,100.0,8486845604
STU008,Riya Verma,2,2,A,AI&DS,4,Code Lab,Week 4,100.0,8486845604
STU008,Riya Verma,2,2,A,AI&DS,4,Code Lab,Week 5,100.0,8486845604
STU008,Riya Verma,1,1,A,AI&DS,4,Code Lab,Week 6,100.0,8486845604
STU008,Riya Verma,0,2,A,AI&DS,4,Code Lab,Week 7,0.0,8486845604
STU008,Riya Verma,0,2,A,AI&DS,4,Code Lab,Week 8,0.0,8486845604
STU008,Riya Verma,2,2,A,AI&DS,4,Communication Skills,Week 1,100.0,8486845604
STU008,Riya Verma,3,3,A,AI&DS,4,Communication Skills,Week 2,100.0,8486845604
STU008,Riya Verma,0,2,A,AI&DS,4,Communication Skills,Week 3,0.0,8486845604
STU008,Riya Verma,1,1,A,AI&DS,4,Communication Skills,Week 4,100.0,8486845604
STU008,Riya Verma,1,2,A,AI&DS,4,Communication Skills,Week 5,50.0,8486845604
STU008,Riya Verma,1,2,A,AI&DS,4,Communication Skills,Week 6,50.0,8486845604
STU008,Riya Verma,1,2,A,AI&DS,4,Communication Skills,Week 7,50.0,8486845604
STU008,Riya Verma,1,1,A,AI&DS,4,Communication Skills,Week 8,100.0,8486845604
STU009,Yash Gupta,4,4,B,ECE,3,Maths,Week 1,100.0,8753573823
STU009,Yash Gupta,4,4,B,ECE,3,Maths,Week 2,100.0,8753573823
STU009,Yash Gupta,4,4,B,ECE,3,Maths,Week 3,100.0,8753573823
STU009,Yash Gupta,4,4,B,ECE,3,Maths,Week 4,100.0,8753573823
STU009,Yash Gupta,3,3,B,ECE,3,Maths,Week 5,100.0,8753573823
STU009,Yash Gupta,2,3,B,ECE,3,Maths,Week 6,66.67,8753573823
STU009,Yash Gupta,3,4,B,ECE,3,Maths,Week 7,75.0,8753573823
STU009,Yash Gupta,3,4,B,ECE,3,Maths,Week 8,75.0,8753573823
STU009,Yash Gupta,3,3,B,ECE,3,Python,Week 1,100.0,8753573823
STU009,Yash Gupta,3,4,B,ECE,3,Python,Week 2,75.0,8753573823
STU009,Yash Gupta,3,3,B,ECE,3,Python,Week 3,100.0,8753573823
STU009,Yash Gupta,2,3,B,ECE,3,Python,Week 4,66.67,8753573823
STU009,Yash Gupta,3,4,B,ECE,3,Python,Week 5,75.0,8753573823
STU009,Yash Gupta,3,3,B,ECE,3,Python,Week 6,100.0,8753573823
STU009,Yash Gupta,2,3,B,ECE,3,Python,Week 7,66.67,8753573823
STU009,Yash Gupta,0,4,B,ECE,3,Python,Week 8,0.0,8753573823
STU009,Yash Gupta,2,4,B,ECE,3,AI,Week 1,50.0,8753573823
STU009,Yash Gupta,4,4,B,ECE,3,AI,Week 2,100.0,8753573823
STU009,Yash Gupta,2,3,B,ECE,3,AI,Week 3,66.67,8753573823
STU009,Yash Gupta,3,3,B,ECE,3,AI,Week 4,100.0,8753573823
STU009,Yash Gupta,2,2,B,ECE,3,AI,Week 5,100.0,8753573823
STU009,Yash Gupta,1,2,B,ECE,3,AI,Week 6,50.0,8753573823
STU009,Yash Gupta,3,4,B,ECE,3,AI,Week 7,75.0,8753573823
STU009,Yash Gupta,1,3,B,ECE,3,AI,Week 8,33.33,8753573823
STU009,Yash Gupta,2,4,B,ECE,3,DSA,Week 1,50.0,8753573823
STU009,Yash Gupta,4,4,B,ECE,3,DSA,Week 2,100.0,8753573823
STU009,Yash Gupta,4,4,B,ECE,3,DSA,Week 3,100.0,8753573823
STU009,Yash Gupta,5,5,B,ECE,3,DSA,Week 4,100.0,8753573823
STU009,Yash Gupta,3,3,B,ECE,3,DSA,Week 5,100.0,8753573823
STU009,Yash Gupta,3,4,B,ECE,3,DSA,Week 6,75.0,8753573823
STU009,Yash Gupta,2,3,B,ECE,3,DSA,Week 7,66.67,8753573823
STU009,Yash Gupta,3,3,B,ECE,3,DSA,Week 8,100.0,8753573823
STU009,Yash Gupta,1,2,B,ECE,3,Code Lab,Week 1,50.0,8753573823
STU009,Yash Gupta,1,1,B,ECE,3,Code Lab,Week 2,100.0,8753573823
STU009,Yash Gupta,1,2,B,ECE,3,Code Lab,Week 3,50.0,8753573823
STU009,Yash Gupta,1,2,B,ECE,3,Code Lab,Week 4,50.0,8753573823
STU009,Yash Gupta,2,2,B,ECE,3,Code Lab,Week 5,100.0,8753573823
STU009,Yash Gupta,1,2,B,ECE,3,Code Lab,Week 6,50.0,8753573823
STU009,Yash Gupta,2,3,B,ECE,3,Code Lab,Week 7,66.67,8753573823
STU009,Yash Gupta,0,1,B,ECE,3,Code Lab,Week 8,0.0,8753573823
STU009,Yash Gupta,2,2,B,ECE,3,Communication Skills,Week 1,100.0,8753573823
STU009,Yash Gupta,1,1,B,ECE,3,Communication Skills,Week 2,100.0,8753573823
STU009,Yash Gupta,1,3,B,ECE,3,Communication Skills,Week 3,33.33,8753573823
STU009,Yash Gupta,3,3,B,ECE,3,Communication Skills,Week 4,100.0,8753573823
STU009,Yash Gupta,2,2,B,ECE,3,Communication Skills,Week 5,100.0,8753573823
STU009,Yash Gupta,2,2,B,ECE,3,Communication Skills,Week 6,100.0,8753573823
STU009,Yash Gupta,0,2,B,ECE,3,Communication Skills,Week 7,0.0,8753573823
STU009,Yash Gupta,2,2,B,ECE,3,Communication Skills,Week 8,100.0,8753573823
STU010,Priya Gupta,1,4,C,MECH,3,Maths,Week 1,25.0,7496348124
STU010,Priya Gupta,1,4,C,MECH,3,Maths,Week 2,25.0,7496348124
STU010,Priya Gupta,0,3,C,MECH,3,Maths,Week 3,0.0,7496348124
STU010,Priya Gupta,1,3,C,MECH,3,Maths,Week 4,33.33,7496348124
STU010,Priya Gupta,1,3,C,MECH,3,Maths,Week 5,33.33,7496348124
STU010,Priya Gupta,2,5,C,MECH,3,Maths,Week 6,40.0,7496348124
STU010,Priya Gupta,3,3,C,MECH,3,Maths,Week 7,100.0,7496348124
STU010,Priya Gupta,3,4,C,MECH,3,Maths,Week 8,75.0,7496348124
STU010,Priya Gupta,2,3,C,MECH,3,Python,Week 1,66.67,7496348124
STU010,Priya Gupta,1,3,C,MECH,3,Python,Week 2,33.33,7496348124
STU010,Priya Gupta,0,2,C,MECH,3,Python,Week 3,0.0,7496348124
STU010,Priya Gupta,1,4,C,MECH,3,Python,Week 4,25.0,7496348124
STU010,Priya Gupta,1,2,C,MECH,3,Python,Week 5,50.0,7496348124
STU010,Priya Gupta,1,2,C,MECH,3,Python,Week 6,50.0,7496348124
STU010,Priya Gupta,3,4,C,MECH,3,Python,Week 7,75.0,7496348124
STU010,Priya Gupta,2,4,C,MECH,3,Python,Week 8,50.0,7496348124
STU010,Priya Gupta,1,3,C,MECH,3,AI,Week 1,33.33,7496348124
STU010,Priya Gupta,1,4,C,MECH,3,AI,Week 2,25.0,7496348124
STU010,Priya Gupta,1,2,C,MECH,3,AI,Week 3,50.0,7496348124
STU010,Priya Gupta,2,3,C,MECH,3,AI,Week 4,66.67,7496348124
STU010,Priya Gupta,1,3,C,MECH,3,AI,Week 5,33.33,7496348124
STU010,Priya Gupta,1,3,C,MECH,3,AI,Week 6,33.33,7496348124
STU010,Priya Gupta,1,3,C,MECH,3,AI,Week 7,33.33,7496348124
STU010,Priya Gupta,3,3,C,MECH,3,AI,Week 8,100.0,7496348124
STU010,Priya Gupta,2,4,C,MECH,3,DSA,Week 1,50.0,7496348124
STU010,Priya Gupta,2,5,C,MECH,3,DSA,Week 2,40.0,7496348124
STU010,Priya Gupta,2,4,C,MECH,3,DSA,Week 3,50.0,7496348124
STU010,Priya Gupta,2,4,C,MECH,3,DSA,Week 4,50.0,7496348124
STU010,Priya Gupta,2,4,C,MECH,3,DSA,Week 5,50.0,7496348124
STU010,Priya Gupta,3,5,C,MECH,3,DSA,Week 6,60.0,7496348124
STU010,Priya Gupta,2,3,C,MECH,3,DSA,Week 7,66.67,7496348124
STU010,Priya Gupta,3,4,C,MECH,3,DSA,Week 8,75.0,7496348124
STU010,Priya Gupta,2,2,C,MECH,3,Code Lab,Week 1,100.0,7496348124
STU010,Priya Gupta,2,3,C,MECH,3,Code Lab,Week 2,66.67,7496348124
STU010,Priya Gupta,2,3,C,MECH,3,Code Lab,Week 3,66.67,7496348124
STU010,Priya Gupta,0,1,C,MECH,3,Code Lab,Week 4,0.0,7496348124
STU010,Priya Gupta,2,2,C,MECH,3,Code Lab,Week 5,100.0,7496348124
STU010,Priya Gupta,0,1,C,MECH,3,Code Lab,Week 6,0.0,7496348124
STU010,Priya Gupta,1,1,C,MECH,3,Code Lab,Week 7,100.0,7496348124
STU010,Priya Gupta,2,3,C,MECH,3,Code Lab,Week 8,66.67,7496348124
STU010,Priya Gupta,0,1,C,MECH,3,Communication Skills,Week 1,0.0,7496348124
STU010,Priya Gupta,1,2,C,MECH,3,Communication Skills,Week 2,50.0,7496348124
STU010,Priya Gupta,0,3,C,MECH,3,Communication Skills,Week 3,0.0,7496348124
STU010,Priya Gupta,1,3,C,MECH,3,Communication Skills,Week 4,33.33,7496348124
STU010,Priya Gupta,0,2,C,MECH,3,Communication Skills,Week 5,0.0,7496348124
STU010,Priya Gupta,2,2,C,MECH,3,Communication Skills,Week 6,100.0,7496348124
STU010,Priya Gupta,1,3,C,MECH,3,Communication Skills,Week 7,33.33,7496348124
STU010,Priya Gupta,0,1,C,MECH,3,Communication Skills,Week 8,0.0,7496348124
STU011,Vivek Reddy,4,5,A,ECE,3,Maths,Week 1,80.0,6864411347
STU011,Vivek Reddy,3,5,A,ECE,3,Maths,Week 2,60.0,6864411347
STU011,Vivek Reddy,2,4,A,ECE,3,Maths,Week 3,50.0,6864411347
STU011,Vivek Reddy,1,4,A,ECE,3,Maths,Week 4,25.0,6864411347
STU011,Vivek Reddy,3,4,A,ECE,3,Maths,Week 5,75.0,6864411347
STU011,Vivek Reddy,0,4,A,ECE,3,Maths,Week 6,0.0,6864411347
STU011,Vivek Reddy,3,4,A,ECE,3,Maths,Week 7,75.0,6864411347
STU011,Vivek Reddy,1,4,A,ECE,3,Maths,Week 8,25.0,6864411347
STU011,Vivek Reddy,0,2,A,ECE,3,Python,Week 1,0.0,6864411347
STU011,Vivek Reddy,2,3,A,ECE,3,Python,Week 2,66.67,6864411347
STU011,Vivek Reddy,0,3,A,ECE,3,Python,Week 3,0.0,6864411347
STU011,Vivek Reddy,3,3,A,ECE,3,Python,Week 4,100.0,6864411347
STU011,Vivek Reddy,4,4,A,ECE,3,Python,Week 5,100.0,6864411347
STU011,Vivek Reddy,3,3,A,ECE,3,Python,Week 6,100.0,6864411347
STU011,Vivek Reddy,2,4,A,ECE,3,Python,Week 7,50.0,6864411347
STU011,Vivek Reddy,1,3,A,ECE,3,Python,Week 8,33.33,6864411347
STU011,Vivek Reddy,4,4,A,ECE,3,AI,Week 1,100.0,6864411347
STU011,Vivek Reddy,2,2,A,ECE,3,AI,Week 2,100.0,6864411347
STU011,Vivek Reddy,2,4,A,ECE,3,AI,Week 3,50.0,6864411347
STU011,Vivek Reddy,1,4,A,ECE,3,AI,Week 4,25.0,6864411347
STU011,Vivek Reddy,1,2,A,ECE,3,AI,Week 5,50.0,6864411347
STU011,Vivek Reddy,1,3,A,ECE,3,AI,Week 6,33.33,6864411347
STU011,Vivek Reddy,1,3,A,ECE,3,AI,Week 7,33.33,6864411347
STU011,Vivek Reddy,1,3,A,ECE,3,AI,Week 8,33.33,6864411347
STU011,Vivek Reddy,1,4,A,ECE,3,DSA,Week 1,25.0,6864411347
STU011,Vivek Reddy,2,4,A,ECE,3,DSA,Week 2,50.0,6864411347
STU011,Vivek Reddy,3,4,A,ECE,3,DSA,Week 3,75.0,6864411347
STU011,Vivek Reddy,0,5,A,ECE,3,DSA,Week 4,0.0,6864411347
STU011,Vivek Reddy,2,4,A,ECE,3,DSA,Week 5,50.0,6864411347
STU011,Vivek Reddy,0,4,A,ECE,3,DSA,Week 6,0.0,6864411347
STU011,Vivek Reddy,2,4,A,ECE,3,DSA,Week 7,50.0,6864411347
STU011,Vivek Reddy,2,3,A,ECE,3,DSA,Week 8,66.67,6864411347
STU011,Vivek Reddy,0,2,A,ECE,3,Code Lab,Week 1,0.0,6864411347
STU011,Vivek Reddy,1,2,A,ECE,3,Code Lab,Week 2,50.0,6864411347
STU011,Vivek Reddy,0,2,A,ECE,3,Code Lab,Week 3,0.0,6864411347
STU011,Vivek Reddy,2,2,A,ECE,3,Code Lab,Week 4,100.0,6864411347
STU011,Vivek Reddy,2,2,A,ECE,3,Code Lab,Week 5,100.0,6864411347
STU011,Vivek Reddy,1,2,A,ECE,3,Code Lab,Week 6,50.0,6864411347
STU011,Vivek Reddy,0,2,A,ECE,3,Code Lab,Week 7,0.0,6864411347
STU011,Vivek Reddy,3,3,A,ECE,3,Code Lab,Week 8,100.0,6864411347
STU011,Vivek Reddy,1,1,A,ECE,3,Communication Skills,Week 1,100.0,6864411347
STU011,Vivek Reddy,1,1,A,ECE,3,Communication Skills,Week 2,100.0,6864411347
STU011,Vivek Reddy,0,1,A,ECE,3,Communication Skills,Week 3,0.0,6864411347
STU011,Vivek Reddy,0,2,A,ECE,3,Communication Skills,Week 4,0.0,6864411347
STU011,Vivek Reddy,1,2,A,ECE,3,Communication Skills,Week 5,50.0,6864411347
STU011,Vivek Reddy,0,2,A,ECE,3,Communication Skills,Week 6,0.0,6864411347
STU011,Vivek Reddy,1,1,A,ECE,3,Communication Skills,Week 7,100.0,6864411347
STU011,Vivek Reddy,1,2,A,ECE,3,Communication Skills,Week 8,50.0,6864411347
STU012,Nikhil Verma,3,4,C,AI&DS,5,Maths,Week 1,75.0,8228306011
STU012,Nikhil Verma,4,5,C,AI&DS,5,Maths,Week 2,80.0,8228306011
STU012,Nikhil Verma,2,5,C,AI&DS,5,Maths,Week 3,40.0,8228306011
STU012,Nikhil Verma,1,5,C,AI&DS,5,Maths,Week 4,20.0,8228306011
STU012,Nikhil Verma,4,4,C,AI&DS,5,Maths,Week 5,100.0,8228306011
STU012,Nikhil Verma,3,4,C,AI&DS,5,Maths,Week 6,75.0,8228306011
STU012,Nikhil Verma,3,3,C,AI&DS,5,Maths,Week 7,100.0,8228306011
STU012,Nikhil Verma,3,5,C,AI&DS,5,Maths,Week 8,60.0,8228306011
STU012,Nikhil Verma,1,3,C,AI&DS,5,Python,Week 1,33.33,8228306011
STU012,Nikhil Verma,3,4,C,AI&DS,5,Python,Week 2,75.0,8228306011
STU012,Nikhil Verma,1,2,C,AI&DS,5,Python,Week 3,50.0,8228306011
STU012,Nikhil Verma,1,2,C,AI&DS,5,Python,Week 4,50.0,8228306011
STU012,Nikhil Verma,3,3,C,AI&DS,5,Python,Week 5,100.0,8228306011
STU012,Nikhil Verma,1,2,C,AI&DS,5,Python,Week 6,50.0,8228306011
STU012,Nikhil Verma,3,3,C,AI&DS,5,Python,Week 7,100.0,8228306011
STU012,Nikhil Verma,2,4,C,AI&DS,5,Python,Week 8,50.0,8228306011
STU012,Nikhil Verma,0,4,C,AI&DS,5,AI,Week 1,0.0,8228306011
STU012,Nikhil Verma,1,3,C,AI&DS,5,AI,Week 2,33.33,8228306011
STU012,Nikhil Verma,3,3,C,AI&DS,5,AI,Week 3,100.0,8228306011
STU012,Nikhil Verma,0,2,C,AI&DS,5,AI,Week 4,0.0,8228306011
STU012,Nikhil Verma,3,4,C,AI&DS,5,AI,Week 5,75.0,8228306011
STU012,Nikhil Verma,3,3,C,AI&DS,5,AI,Week 6,100.0,8228306011
STU012,Nikhil Verma,2,3,C,AI&DS,5,AI,Week 7,66.67,8228306011
STU012,Nikhil Verma,3,3,C,AI&DS,5,AI,Week 8,100.0,8228306011
STU012,Nikhil Verma,2,3,C,AI&DS,5,DSA,Week 1,66.67,8228306011
STU012,Nikhil Verma,0,4,C,AI&DS,5,DSA,Week 2,0.0,8228306011
STU012,Nikhil Verma,2,4,C,AI&DS,5,DSA,Week 3,50.0,8228306011
STU012,Nikhil Verma,2,3,C,AI&DS,5,DSA,Week 4,66.67,8228306011
STU012,Nikhil Verma,3,4,C,AI&DS,5,DSA,Week 5,75.0,8228306011
STU012,Nikhil Verma,3,4,C,AI&DS,5,DSA,Week 6,75.0,8228306011
STU012,Nikhil Verma,4,4,C,AI&DS,5,DSA,Week 7,100.0,8228306011
STU012,Nikhil Verma,4,4,C,AI&DS,5,DSA,Week 8,100.0,8228306011
STU012,Nikhil Verma,1,2,C,AI&DS,5,Code Lab,Week 1,50.0,8228306011
STU012,Nikhil Verma,0,2,C,AI&DS,5,Code Lab,Week 2,0.0,8228306011
STU012,Nikhil Verma,2,2,C,AI&DS,5,Code Lab,Week 3,100.0,8228306011
STU012,Nikhil Verma,1,2,C,AI&DS,5,Code Lab,Week 4,50.0,8228306011
STU012,Nikhil Verma,3,3,C,AI&DS,5,Code Lab,Week 5,100.0,8228306011
STU012,Nikhil Verma,1,1,C,AI&DS,5,Code Lab,Week 6,100.0,8228306011
STU012,Nikhil Verma,2,2,C,AI&DS,5,Code Lab,Week 7,100.0,8228306011
STU012,Nikhil Verma,1,3,C,AI&DS,5,Code Lab,Week 8,33.33,8228306011
STU012,Nikhil Verma,1,3,C,AI&DS,5,Communication Skills,Week 1,33.33,8228306011
STU012,Nikhil Verma,0,2,C,AI&DS,5,Communication Skills,Week 2,0.0,8228306011
STU012,Nikhil Verma,2,2,C,AI&DS,5,Communication Skills,Week 3,100.0,8228306011
STU012,Nikhil Verma,1,2,C,AI&DS,5,Communication Skills,Week 4,50.0,8228306011
STU012,Nikhil Verma,1,2,C,AI&DS,5,Communication Skills,Week 5,50.0,8228306011
STU012,Nikhil Verma,1,1,C,AI&DS,5,Communication Skills,Week 6,100.0,8228306011
STU012,Nikhil Verma,2,2,C,AI&DS,5,Communication Skills,Week 7,100.0,8228306011
STU012,Nikhil Verma,2,2,C,AI&DS,5,Communication Skills,Week 8,100.0,8228306011
STU013,Abhishek Pillai,3,4,B,AI&DS,3,Maths,Week 1,75.0,7799925830
STU013,Abhishek Pillai,2,4,B,AI&DS,3,Maths,Week 2,50.0,7799925830
STU013,Abhishek Pillai,4,4,B,AI&DS,3,Maths,Week 3,100.0,7799925830
STU013,Abhishek Pillai,2,4,B,AI&DS,3,Maths,Week 4,50.0,7799925830
STU013,Abhishek Pillai,4,4,B,AI&DS,3,Maths,Week 5,100.0,7799925830
STU013,Abhishek Pillai,5,5,B,AI&DS,3,Maths,Week 6,100.0,7799925830
STU013,Abhishek Pillai,0,5,B,AI&DS,3,Maths,Week 7,0.0,7799925830
STU013,Abhishek Pillai,0,4,B,AI&DS,3,Maths,Week 8,0.0,7799925830
STU013,Abhishek Pillai,3,3,B,AI&DS,3,Python,Week 1,100.0,7799925830
STU013,Abhishek Pillai,3,3,B,AI&DS,3,Python,Week 2,100.0,7799925830
STU013,Abhishek Pillai,3,3,B,AI&DS,3,Python,Week 3,100.0,7799925830
STU013,Abhishek Pillai,3,3,B,AI&DS,3,Python,Week 4,100.0,7799925830
STU013,Abhishek Pillai,2,4,B,AI&DS,3,Python,Week 5,50.0,7799925830
STU013,Abhishek Pillai,1,3,B,AI&DS,3,Python,Week 6,33.33,7799925830
STU013,Abhishek Pillai,2,3,B,AI&DS,3,Python,Week 7,66.67,7799925830
STU013,Abhishek Pillai,0,4,B,AI&DS,3,Python,Week 8,0.0,7799925830
STU013,Abhishek Pillai,3,3,B,AI&DS,3,AI,Week 1,100.0,7799925830
STU013,Abhishek Pillai,2,3,B,AI&DS,3,AI,Week 2,66.67,7799925830
STU013,Abhishek Pillai,3,3,B,AI&DS,3,AI,Week 3,100.0,7799925830
STU013,Abhishek Pillai,0,2,B,AI&DS,3,AI,Week 4,0.0,7799925830
STU013,Abhishek Pillai,4,4,B,AI&DS,3,AI,Week 5,100.0,7799925830
STU013,Abhishek Pillai,0,4,B,AI&DS,3,AI,Week 6,0.0,7799925830
STU013,Abhishek Pillai,0,3,B,AI&DS,3,AI,Week 7,0.0,7799925830
STU013,Abhishek Pillai,1,2,B,AI&DS,3,AI,Week 8,50.0,7799925830
STU013,Abhishek Pillai,4,4,B,AI&DS,3,DSA,Week 1,100.0,7799925830
STU013,Abhishek Pillai,4,4,B,AI&DS,3,DSA,Week 2,100.0,7799925830
STU013,Abhishek Pillai,2,4,B,AI&DS,3,DSA,Week 3,50.0,7799925830
STU013,Abhishek Pillai,3,3,B,AI&DS,3,DSA,Week 4,100.0,7799925830
STU013,Abhishek Pillai,3,3,B,AI&DS,3,DSA,Week 5,100.0,7799925830
STU013,Abhishek Pillai,1,4,B,AI&DS,3,DSA,Week 6,25.0,7799925830
STU013,Abhishek Pillai,1,3,B,AI&DS,3,DSA,Week 7,33.33,7799925830
STU013,Abhishek Pillai,3,3,B,AI&DS,3,DSA,Week 8,100.0,7799925830
STU013,Abhishek Pillai,3,3,B,AI&DS,3,Code Lab,Week 1,100.0,7799925830
STU013,Abhishek Pillai,1,1,B,AI&DS,3,Code Lab,Week 2,100.0,7799925830
STU013,Abhishek Pillai,2,2,B,AI&DS,3,Code Lab,Week 3,100.0,7799925830
STU013,Abhishek Pillai,1,2,B,AI&DS,3,Code Lab,Week 4,50.0,7799925830
STU013,Abhishek Pillai,2,3,B,AI&DS,3,Code Lab,Week 5,66.67,7799925830
STU013,Abhishek Pillai,0,1,B,AI&DS,3,Code Lab,Week 6,0.0,7799925830
STU013,Abhishek Pillai,1,2,B,AI&DS,3,Code Lab,Week 7,50.0,7799925830
STU013,Abhishek Pillai,2,2,B,AI&DS,3,Code Lab,Week 8,100.0,7799925830
STU013,Abhishek Pillai,1,1,B,AI&DS,3,Communication Skills,Week 1,100.0,7799925830
STU013,Abhishek Pillai,0,1,B,AI&DS,3,Communication Skills,Week 2,0.0,7799925830
STU013,Abhishek Pillai,2,2,B,AI&DS,3,Communication Skills,Week 3,100.0,7799925830
STU013,Abhishek Pillai,1,1,B,AI&DS,3,Communication Skills,Week 4,100.0,7799925830
STU013,Abhishek Pillai,3,3,B,AI&DS,3,Communication Skills,Week 5,100.0,7799925830
STU013,Abhishek Pillai,2,2,B,AI&DS,3,Communication Skills,Week 6,100.0,7799925830
STU013,Abhishek Pillai,0,1,B,AI&DS,3,Communication Skills,Week 7,0.0,7799925830
STU013,Abhishek Pillai,1,3,B,AI&DS,3,Communication Skills,Week 8,33.33,7799925830
STU014,Pooja Mehta,4,4,B,MECH,4,Maths,Week 1,100.0,7148532577
STU014,Pooja Mehta,3,4,B,MECH,4,Maths,Week 2,75.0,7148532577
STU014,Pooja Mehta,5,5,B,MECH,4,Maths,Week 3,100.0,7148532577
STU014,Pooja Mehta,3,4,B,MECH,4,Maths,Week 4,75.0,7148532577
STU014,Pooja Mehta,3,5,B,MECH,4,Maths,Week 5,60.0,7148532577
STU014,Pooja Mehta,2,4,B,MECH,4,Maths,Week 6,50.0,7148532577
STU014,Pooja Mehta,1,4,B,MECH,4,Maths,Week 7,25.0,7148532577
STU014,Pooja Mehta,3,4,B,MECH,4,Maths,Week 8,75.0,7148532577
STU014,Pooja Mehta,2,2,B,MECH,4,Python,Week 1,100.0,7148532577
STU014,Pooja Mehta,3,3,B,MECH,4,Python,Week 2,100.0,7148532577
STU014,Pooja Mehta,3,3,B,MECH,4,Python,Week 3,100.0,7148532577
STU014,Pooja Mehta,2,3,B,MECH,4,Python,Week 4,66.67,7148532577
STU014,Pooja Mehta,1,3,B,MECH,4,Python,Week 5,33.33,7148532577
STU014,Pooja Mehta,2,3,B,MECH,4,Python,Week 6,66.67,7148532577
STU014,Pooja Mehta,1,2,B,MECH,4,Python,Week 7,50.0,7148532577
STU014,Pooja Mehta,2,3,B,MECH,4,Python,Week 8,66.67,7148532577
STU014,Pooja Mehta,4,4,B,MECH,4,AI,Week 1,100.0,7148532577
